zipcode	count	mean	median
62084	142	71253.85915492958	69125.0
55033	142	233211.5633802817	222625.0
55080	142	247854.64436619717	237824.75
55079	142	270830.3450704225	265000.0
55077	142	418272.8767605634	388250.0
55076	142	219418.96830985916	212500.0
55075	142	202865.71830985916	204750.0
55074	142	211565.47183098592	194500.0
55073	142	382876.65845070424	350225.0
55071	142	212003.1584507042	204500.0
55070	142	226775.57746478874	219788.75
55069	142	194960.92605633804	183850.0
55068	142	283561.6830985916	270000.0
55065	142	293763.6232394366	274975.0
55056	142	223811.79225352113	218625.0
55055	142	248503.22183098592	222162.5
55054	142	306794.5140845071	298450.0
55047	142	435283.75352112675	416000.0
55045	142	250700.24647887325	239590.0
55044	142	372686.7359154929	370195.0
55043	142	267083.28873239434	255287.5
55042	142	469124.0	453656.0
55040	142	214600.43309859154	212825.0
55082	142	347905.91549295775	340875.0
55084	142	220691.04929577466	228500.0
55085	142	237052.79577464788	235000.0
55109	142	227602.72887323942	223500.0
55119	142	198277.87676056338	196500.0
55118	142	242952.27464788733	231700.0
55117	142	192336.43309859154	188617.5
55116	142	322845.21126760566	317750.0
55115	142	354596.82746478874	354450.0
55114	142	235587.97535211267	239250.0
55113	142	258843.32746478874	252500.0
55112	142	258461.6971830986	252231.5
55110	142	259198.47183098592	251500.0
55108	142	269855.3908450704	263375.0
55088	142	408335.77464788733	387975.0
55107	142	187017.9190140845	189750.0
55106	142	174437.88732394367	170900.0
55105	142	345107.3169014084	345375.0
55104	142	221113.76408450704	221087.5
55103	142	173017.0985915493	175000.0
55102	142	215469.411971831	219746.5
55101	142	191965.31690140846	194525.0
55092	142	265557.78873239434	260506.5
55090	142	203522.06690140846	193393.75
55038	142	300502.161971831	279925.0
55032	142	255855.68309859154	250175.0
55429	142	197368.89436619717	191471.0
55031	142	272592.4788732394	262000.0
54021	142	252794.3028169014	234000.0
54017	142	230401.58450704225	217625.0
54016	142	313612.45070422534	295000.0
54015	142	228146.588028169	218500.0
54014	142	214882.07394366196	194750.0
54013	142	164973.47183098592	165000.0
54011	142	188094.47183098592	175000.0
54007	142	206291.20774647887	171625.0
54003	142	219393.30985915492	210500.0
54002	142	197924.02464788733	179950.0
53181	142	231874.45774647887	219750.0
53179	142	197751.088028169	178250.0
53170	142	198082.39436619717	187500.0
53168	142	197339.661971831	186875.0
53158	142	272417.71126760566	256625.0
53144	142	175949.57746478874	165250.0
53143	142	134150.34507042254	134833.25
53142	142	185450.00704225354	175150.0
53140	142	134251.42605633804	137875.0
53104	142	282606.7711267606	265375.0
48855	142	240618.53873239437	238710.0
54022	142	249355.4190140845	235400.0
54023	142	255904.63732394367	260017.75
54025	142	241210.3309859155	229950.0
55008	142	205868.68309859154	195250.0
55025	142	278109.83450704225	264250.0
55024	142	271931.8169014084	257351.0
55020	142	349945.97535211267	335269.5
55017	142	226689.6971830986	217000.0
55016	142	273197.1232394366	252975.0
55014	142	252237.0105633803	248500.0
55013	142	290508.42957746476	274925.0
55012	142	263072.573943662	245000.0
55011	142	301914.0528169014	292200.75
55005	142	272805.90845070424	251373.0
54027	142	218460.52816901408	203500.0
55003	142	327643.8450704225	335000.0
55001	142	520801.00352112675	481000.0
54767	142	175486.4014084507	163475.0
54761	142	142672.74647887325	137500.0
54750	142	241841.06690140846	197125.0
54740	142	143515.61267605633	148750.0
54723	142	177772.5704225352	179000.0
54082	142	395121.67957746476	362500.0
54028	142	187850.37676056338	170000.0
55120	142	386864.61971830984	385500.0
55121	142	213700.04577464788	201725.0
55122	142	254102.1971830986	247800.0
55123	142	339650.54225352115	327842.5
55403	142	247933.9084507042	247750.0
55401	142	311978.4049295775	315720.5
55398	142	238990.95422535212	228384.0
55397	142	220227.89084507042	212396.0
55391	142	661456.1091549295	650000.0
55390	142	223036.5	219582.75
55388	142	251015.45774647887	252050.0
55387	142	308646.4788732394	285725.0
55386	142	440893.67253521126	419747.75
55384	142	433313.4049295775	375000.0
55379	142	265831.96830985916	237026.5
55378	142	306490.2429577465	298925.0
55376	142	297183.13732394367	284725.0
55375	142	331739.4929577465	311225.0
55374	142	341118.7429577465	327975.0
55373	142	252930.99647887325	236225.0
55372	142	354737.4471830986	320000.0
55371	142	218864.25352112675	206500.0
55369	142	281075.83450704225	272303.0
55368	142	197610.68309859154	199950.0
55367	142	194366.45422535212	191050.0
55404	142	213050.1690140845	220000.0
55405	142	365544.1690140845	356275.0
55406	142	253701.47183098592	256350.0
55418	142	249135.14788732395	248500.0
55427	142	258224.84507042254	250000.0
55426	142	269361.1232394366	267817.75
55425	142	235805.54225352113	234700.0
55424	142	776376.0070422535	739500.0
55423	142	248236.6971830986	244650.0
55422	142	233662.79577464788	230312.5
55421	142	204666.5809859155	199950.0
55420	142	239901.47887323942	236875.0
55419	142	363267.1901408451	354475.0
55417	142	272304.15845070424	269500.0
55407	142	235445.36267605633	238156.5
55416	142	325602.0140845071	320000.0
55415	142	430576.5669014084	432225.0
55414	142	290014.40845070424	283750.0
55413	142	270061.8309859155	275000.0
55412	142	154598.76408450704	156000.0
55411	142	159478.93309859154	166300.0
55410	142	448620.86267605633	437800.0
55409	142	278777.23943661974	279000.0
55408	142	276274.54225352115	282475.0
55364	142	338027.1549295775	323250.0
55363	142	213395.8485915493	211000.0
55362	142	233768.3133802817	225800.0
55304	142	320818.323943662	301044.0
55317	142	359401.3908450704	332500.0
55316	142	256211.6866197183	247050.0
55315	142	355759.1408450704	348107.5
55313	142	244660.06690140846	242850.0
55311	142	355023.0669014084	330300.0
55309	142	236365.75352112675	221000.0
55308	142	235305.5528169014	223400.0
55306	142	293104.1056338028	275750.0
55305	142	330263.54929577466	329625.0
55303	142	251538.39436619717	238950.0
55319	142	252775.3661971831	241450.0
55302	142	247748.50704225354	230850.0
55301	142	259560.25352112675	247267.5
55130	142	164027.8485915493	172125.0
55129	142	416572.5528169014	389435.0
55128	142	230504.62323943662	224750.0
55127	142	362444.3450704225	341029.5
55126	142	272749.8556338028	260500.0
55125	142	291178.9788732394	276700.0
55124	142	261815.4471830986	250000.0
55318	142	313786.44366197183	298233.75
55320	142	216605.10915492958	194000.0
55360	142	254662.33450704225	250706.25
55344	142	252740.75704225354	250000.0
55359	142	466101.57042253524	468725.0
55358	142	217729.8133802817	205000.0
55357	142	414186.3978873239	389950.0
55356	142	527171.5422535212	525000.0
55352	142	294405.67957746476	277900.0
55349	142	201170.8415492958	192975.0
55347	142	398087.5809859155	375213.0
55346	142	347901.926056338	336500.0
55345	142	376426.48943661974	370000.0
55343	142	249688.49295774646	241300.0
55321	142	180423.73591549296	172000.0
55341	142	317117.6830985916	312750.0
55340	142	551678.2323943662	552888.5
55339	142	203320.2394366197	200000.0
55337	142	251126.26408450704	244950.0
55331	142	570448.8063380282	550050.0
55330	142	274518.21830985916	270450.0
55328	142	314143.0809859155	300500.0
55327	142	350603.9929577465	370549.0
55322	142	308983.8556338028	314911.75
48843	142	246140.50352112675	249325.0
48836	142	196154.52464788733	192486.25
48760	142	122390.14788732394	120000.0
48204	142	23274.098591549297	19125.0
48146	142	79623.07042253521	73800.0
48141	142	42950.01056338028	36625.0
48139	142	186055.96478873238	181225.0
48138	142	260716.71478873238	245000.0
48137	142	214180.52816901408	218950.0
48135	142	115274.42253521127	118388.5
48134	142	218427.27112676058	216500.0
48128	142	174372.161971831	163500.0
48127	142	146707.92253521126	144950.0
48126	142	136038.8661971831	130000.0
48125	142	81648.49295774648	81250.0
48124	142	132738.8028169014	130000.0
48122	142	73980.68309859154	72600.0
48120	142	174371.47887323942	162500.0
48116	142	260619.8133802817	250000.0
48114	142	321392.92253521126	307500.0
48111	142	192017.30985915492	189950.0
48101	142	128249.36267605633	127750.0
48098	142	375219.3028169014	373306.0
48097	142	124733.10563380281	129725.0
48096	142	278191.1514084507	268250.0
48150	142	173730.2394366197	170500.0
48152	142	187792.95422535212	182975.0
48154	142	213476.13732394367	210000.0
48184	142	91207.05281690141	91200.0
48202	142	139914.44014084508	155000.0
48201	142	334765.6408450704	353725.0
48195	142	115475.82394366198	114500.0
48193	142	148206.48591549296	142000.0
48192	142	113681.97887323944	113750.0
48188	142	259490.94014084508	259475.0
48187	142	248004.37323943662	245500.0
48186	142	116556.72887323944	121000.0
48185	142	138003.78521126762	139000.0
48183	142	157007.83450704225	151625.0
48164	142	218319.5528169014	239250.0
48180	142	95150.40492957746	97250.0
48178	142	313990.2147887324	310500.0
48174	142	123975.89084507042	135000.0
48173	142	184461.49647887325	173500.0
48170	142	294143.2676056338	280000.0
48169	142	257789.64436619717	254950.0
48168	142	430674.0281690141	422250.0
48167	142	296079.26056338026	288627.5
48165	142	0.0	0.0
48095	142	348344.0070422535	320000.0
48094	142	317133.99647887325	315000.0
48093	142	138627.1161971831	137875.0
48044	142	288340.07746478874	280000.0
48060	142	94893.36267605633	93602.0
48059	142	163754.04225352113	159250.0
48054	142	216968.03521126762	205225.0
48051	142	195323.38028169013	191850.0
48050	142	244443.23591549296	234000.0
48049	142	175400.29929577466	171750.0
48048	142	182610.76408450704	170750.0
48047	142	222735.15492957746	220375.0
48045	142	167503.04577464788	167125.0
48043	142	100128.19014084506	100000.0
48063	142	228654.1690140845	219255.75
48042	142	304948.1021126761	295875.0
48041	142	192922.0528169014	192500.0
48040	142	136564.15492957746	130000.0
48039	142	126660.96126760563	124750.0
48038	142	183794.3415492958	177625.0
48036	142	157586.21478873238	152000.0
48035	142	129621.70070422535	130000.0
48034	142	143743.35915492958	144500.0
48033	142	116182.68661971831	121212.5
48062	142	192620.97183098592	189675.0
48064	142	248175.21478873238	225000.0
48092	142	159025.70070422534	155000.0
48079	142	196937.6338028169	179562.5
48091	142	84998.06338028169	84824.25
48089	142	61517.80633802817	55000.0
48088	142	155664.96830985916	155000.0
48085	142	300207.23943661974	295000.0
48084	142	279221.5950704225	294750.0
48083	142	222189.3485915493	215050.0
48082	142	137812.92253521126	140025.0
48081	142	150047.9471830986	147125.0
48080	142	130238.81338028169	134600.0
48076	142	166428.24647887325	170000.0
48065	142	273175.23943661974	279950.0
48075	142	131716.21478873238	143500.0
48074	142	146519.161971831	150000.0
48073	142	218603.9084507042	223750.0
48072	142	213526.6584507042	218000.0
48071	142	125640.24647887323	130000.0
48070	142	340066.04929577466	335000.0
48069	142	305290.5140845071	305000.0
48067	142	243524.6514084507	255000.0
48066	142	91396.57746478873	88875.0
48203	142	28242.204225352114	25000.0
48205	142	21796.37323943662	16000.0
48727	142	130094.3838028169	121750.0
48206	142	52651.29929577465	40000.0
48367	142	300425.0211267606	284975.0
48363	142	506883.57746478874	479941.25
48362	142	230392.0704225352	234250.0
48360	142	273975.7359154929	270500.0
48359	142	285787.3908450704	270000.0
48357	142	297166.176056338	310500.0
48356	142	227993.57746478874	229200.0
48353	142	249301.03873239437	246725.0
48350	142	287288.3767605634	281250.0
48348	142	365494.95070422534	350000.0
48346	142	233258.62676056338	229725.0
48342	142	49978.26056338028	39461.25
48341	142	83791.10915492958	79500.0
48340	142	65643.66549295775	59975.0
48336	142	176416.19014084508	175000.0
48335	142	272522.40845070424	262000.0
48334	142	227003.70422535212	230000.0
48331	142	293827.75	299512.5
48329	142	175992.62676056338	175000.0
48328	142	145737.88028169013	146850.0
48327	142	173538.33450704225	169950.0
48370	142	384851.63732394367	375000.0
48371	142	273261.46126760566	267000.0
48374	142	460475.50352112675	453500.0
48428	142	257799.11971830987	257000.0
48464	142	134777.08450704225	129450.0
48462	142	249673.53873239437	245000.0
48461	142	153628.89436619717	153287.5
48455	142	275412.77464788733	273975.0
48446	142	159283.0105633803	152125.0
48444	142	170653.72887323942	173200.0
48442	142	189345.1161971831	189975.0
48440	142	196903.87323943662	138500.0
48430	142	221570.22535211267	224125.0
48421	142	151445.88028169013	142200.0
48375	142	243632.77112676058	240781.5
48412	142	191628.20070422534	187750.0
48393	142	252626.54225352113	250734.5
48390	142	194061.67253521126	189125.0
48386	142	246618.14084507042	234975.0
48383	142	275501.9014084507	276735.0
48382	142	296983.20774647885	294275.0
48381	142	304445.21126760566	312250.0
48380	142	381764.0211267606	365475.0
48377	142	253161.36267605633	255500.0
48326	142	172873.61971830987	167250.0
48324	142	297494.20774647885	290750.0
48323	142	326894.7640845071	325000.0
48217	142	22099.313380281692	12875.0
48227	142	30302.028169014084	27500.0
48226	142	264813.77464788733	264700.0
48225	142	83007.63732394367	76375.0
48224	142	33121.133802816905	23250.0
48223	142	59735.218309859156	59700.0
48221	142	71980.63028169014	62000.0
48220	142	158812.72183098592	165000.0
48219	142	39330.214788732395	28725.25
48218	142	31193.390845070422	21500.0
48216	142	186296.33450704225	148750.0
48229	142	35465.90140845071	27000.0
48215	142	59425.4823943662	50000.0
48214	142	88997.07042253521	72250.0
48213	142	19556.852112676057	14000.0
48212	142	77263.60211267606	72250.0
48211	142	35010.869718309856	18000.0
48210	142	32816.82746478873	21000.0
48209	142	55895.34154929577	53575.0
48208	142	146094.9823943662	130000.0
48207	142	131224.72535211267	150000.0
48228	142	27029.8661971831	23875.0
48230	142	316016.3028169014	325500.0
48322	142	259864.32394366196	264000.0
48307	142	261038.45422535212	268999.5
48320	142	181651.73591549296	183725.0
48317	142	185456.21478873238	185050.0
48316	142	260159.0176056338	254875.0
48315	142	303494.61267605633	290390.0
48314	142	210865.661971831	199500.0
48313	142	184943.5633802817	178000.0
48312	142	186354.4823943662	180500.0
48310	142	207853.33450704225	204350.0
48309	142	304056.79929577466	297475.0
48306	142	391211.63028169016	383225.0
48234	142	22795.542253521126	15987.5
48304	142	337125.26056338026	345000.0
48302	142	439447.57746478874	433000.0
48301	142	463109.8309859155	433050.0
48240	142	82630.8661971831	80500.0
48239	142	98105.76760563381	99750.0
48238	142	23870.795774647886	18163.25
48237	142	127294.48943661971	131500.0
48236	142	263298.1267605634	261000.0
48235	142	43177.06690140845	35000.0
55428	142	217479.38028169013	213750.0
55430	142	184254.20774647887	181950.0
62074	142	152326.65492957746	140000.0
60484	142	100744.8309859155	95004.5
60526	142	338699.96126760566	336125.0
60525	142	333481.926056338	325000.0
60523	142	577653.0070422535	578250.0
60521	142	849918.3309859155	836500.0
60520	142	196984.4014084507	190000.0
60517	142	259870.37676056338	265000.0
60516	142	315143.20070422534	300000.0
60515	142	334473.0528169014	333250.0
60514	142	461896.8838028169	457750.0
60513	142	244560.5633802817	244750.0
60512	142	275983.04929577466	264250.0
60511	142	278172.5352112676	245000.0
60510	142	293198.0140845071	290000.0
60506	142	176336.47887323942	174000.0
60505	142	126255.28169014085	128625.0
60504	142	204692.53169014084	199000.0
60503	142	238034.79225352113	232500.0
60502	142	261469.85915492958	243500.0
60501	142	164019.10915492958	156000.0
60491	142	335538.2711267606	325000.0
60490	142	302351.1232394366	283125.0
60527	142	337795.71830985916	330000.0
60532	142	259778.47183098592	265000.0
60534	142	162897.61267605633	152125.0
60555	142	205320.06690140846	199200.0
60585	142	350902.5176056338	334790.0
60565	142	383011.74647887325	370000.0
60564	142	443881.5669014084	417400.0
60563	142	271906.09154929576	261375.0
60561	142	293127.3485915493	291500.0
60560	142	241550.22887323942	231500.0
60559	142	257597.0105633803	254500.0
60558	142	568494.6654929577	576000.0
60556	142	154371.77464788733	153975.0
